name,address,phone,location,price,cuisine,rating
resto_london_cheap_indian_8stars,resto_london_cheap_indian_8stars_address,resto_london_cheap_indian_8stars_phone,london,cheap,indian,8stars
resto_london_expensive_spanish_7stars,resto_london_expensive_spanish_7stars_address,resto_london_expensive_spanish_7stars_phone,london,expensive,spanish,7stars
resto_bombay_cheap_spanish_4stars,resto_bombay_cheap_spanish_4stars_address,resto_bombay_cheap_spanish_4stars_phone,bombay,cheap,spanish,4stars
resto_london_moderate_spanish_1stars,resto_london_moderate_spanish_1stars_address,resto_london_moderate_spanish_1stars_phone,london,moderate,spanish,1stars
resto_beijing_cheap_japanese_8stars,resto_beijing_cheap_japanese_8stars_address,resto_beijing_cheap_japanese_8stars_phone,beijing,cheap,japanese,8stars
resto_paris_moderate_indian_3stars,resto_paris_moderate_indian_3stars_address,resto_paris_moderate_indian_3stars_phone,paris,moderate,indian,3stars
resto_madrid_cheap_french_6stars,resto_madrid_cheap_french_6stars_address,resto_madrid_cheap_french_6stars_phone,madrid,cheap,french,6stars
resto_bombay_expensive_indian_4stars,resto_bombay_expensive_indian_4stars_address,resto_bombay_expensive_indian_4stars_phone,bombay,expensive,indian,4stars
resto_bombay_moderate_indian_2stars,resto_bombay_moderate_indian_2stars_address,resto_bombay_moderate_indian_2stars_phone,bombay,moderate,indian,2stars
resto_bangkok_expensive_japanese_6stars,resto_bangkok_expensive_japanese_6stars_address,resto_bangkok_expensive_japanese_6stars_phone,bangkok,expensive,japanese,6stars
resto_london_cheap_french_3stars,resto_london_cheap_french_3stars_address,resto_london_cheap_french_3stars_phone,london,cheap,french,3stars
resto_rome_cheap_spanish_1stars,resto_rome_cheap_spanish_1stars_address,resto_rome_cheap_spanish_1stars_phone,rome,cheap,spanish,1stars
resto_bangkok_expensive_cantonese_8stars,resto_bangkok_expensive_cantonese_8stars_address,resto_bangkok_expensive_cantonese_8stars_phone,bangkok,expensive,cantonese,8stars
resto_tokyo_moderate_korean_5stars,resto_tokyo_moderate_korean_5stars_address,resto_tokyo_moderate_korean_5stars_phone,tokyo,moderate,korean,5stars
resto_tokyo_moderate_vietnamese_5stars,resto_tokyo_moderate_vietnamese_5stars_address,resto_tokyo_moderate_vietnamese_5stars_phone,tokyo,moderate,vietnamese,5stars
resto_tokyo_cheap_cantonese_3stars,resto_tokyo_cheap_cantonese_3stars_address,resto_tokyo_cheap_cantonese_3stars_phone,tokyo,cheap,cantonese,3stars
resto_madrid_moderate_indian_5stars,resto_madrid_moderate_indian_5stars_address,resto_madrid_moderate_indian_5stars_phone,madrid,moderate,indian,5stars
resto_london_cheap_british_5stars,resto_london_cheap_british_5stars_address,resto_london_cheap_british_5stars_phone,london,cheap,british,5stars
resto_tokyo_expensive_korean_4stars,resto_tokyo_expensive_korean_4stars_address,resto_tokyo_expensive_korean_4stars_phone,tokyo,expensive,korean,4stars
resto_bangkok_moderate_vietnamese_2stars,resto_bangkok_moderate_vietnamese_2stars_address,resto_bangkok_moderate_vietnamese_2stars_phone,bangkok,moderate,vietnamese,2stars
resto_hanoi_cheap_japanese_4stars,resto_hanoi_cheap_japanese_4stars_address,resto_hanoi_cheap_japanese_4stars_phone,hanoi,cheap,japanese,4stars
resto_paris_expensive_british_7stars,resto_paris_expensive_british_7stars_address,resto_paris_expensive_british_7stars_phone,paris,expensive,british,7stars
resto_madrid_moderate_italian_4stars,resto_madrid_moderate_italian_4stars_address,resto_madrid_moderate_italian_4stars_phone,madrid,moderate,italian,4stars
resto_rome_expensive_indian_5stars,resto_rome_expensive_indian_5stars_address,resto_rome_expensive_indian_5stars_phone,rome,expensive,indian,5stars
resto_bombay_cheap_indian_3stars,resto_bombay_cheap_indian_3stars_address,resto_bombay_cheap_indian_3stars_phone,bombay,cheap,indian,3stars
resto_bombay_expensive_italian_3stars,resto_bombay_expensive_italian_3stars_address,resto_bombay_expensive_italian_3stars_phone,bombay,expensive,italian,3stars
resto_paris_moderate_french_7stars,resto_paris_moderate_french_7stars_address,resto_paris_moderate_french_7stars_phone,paris,moderate,french,7stars
resto_beijing_cheap_thai_1stars,resto_beijing_cheap_thai_1stars_address,resto_beijing_cheap_thai_1stars_phone,beijing,cheap,thai,1stars
resto_bombay_cheap_french_4stars,resto_bombay_cheap_french_4stars_address,resto_bombay_cheap_french_4stars_phone,bombay,cheap,french,4stars
resto_paris_moderate_italian_4stars,resto_paris_moderate_italian_4stars_address,resto_paris_moderate_italian_4stars_phone,paris,moderate,italian,4stars
resto_madrid_moderate_indian_2stars,resto_madrid_moderate_indian_2stars_address,resto_madrid_moderate_indian_2stars_phone,madrid,moderate,indian,2stars
resto_madrid_cheap_italian_5stars,resto_madrid_cheap_italian_5stars_address,resto_madrid_cheap_italian_5stars_phone,madrid,cheap,italian,5stars
resto_tokyo_cheap_cantonese_2stars,resto_tokyo_cheap_cantonese_2stars_address,resto_tokyo_cheap_cantonese_2stars_phone,tokyo,cheap,cantonese,2stars
resto_rome_moderate_french_2stars,resto_rome_moderate_french_2stars_address,resto_rome_moderate_french_2stars_phone,rome,moderate,french,2stars
resto_rome_cheap_british_7stars,resto_rome_cheap_british_7stars_address,resto_rome_cheap_british_7stars_phone,rome,cheap,british,7stars
resto_tokyo_moderate_thai_6stars,resto_tokyo_moderate_thai_6stars_address,resto_tokyo_moderate_thai_6stars_phone,tokyo,moderate,thai,6stars
resto_madrid_expensive_indian_6stars,resto_madrid_expensive_indian_6stars_address,resto_madrid_expensive_indian_6stars_phone,madrid,expensive,indian,6stars
resto_bangkok_expensive_korean_1stars,resto_bangkok_expensive_korean_1stars_address,resto_bangkok_expensive_korean_1stars_phone,bangkok,expensive,korean,1stars
resto_seoul_moderate_japanese_8stars,resto_seoul_moderate_japanese_8stars_address,resto_seoul_moderate_japanese_8stars_phone,seoul,moderate,japanese,8stars
resto_seoul_cheap_cantonese_6stars,resto_seoul_cheap_cantonese_6stars_address,resto_seoul_cheap_cantonese_6stars_phone,seoul,cheap,cantonese,6stars
resto_bombay_expensive_french_2stars,resto_bombay_expensive_french_2stars_address,resto_bombay_expensive_french_2stars_phone,bombay,expensive,french,2stars
resto_london_expensive_french_2stars,resto_london_expensive_french_2stars_address,resto_london_expensive_french_2stars_phone,london,expensive,french,2stars
resto_hanoi_cheap_thai_3stars,resto_hanoi_cheap_thai_3stars_address,resto_hanoi_cheap_thai_3stars_phone,hanoi,cheap,thai,3stars
resto_bangkok_expensive_cantonese_7stars,resto_bangkok_expensive_cantonese_7stars_address,resto_bangkok_expensive_cantonese_7stars_phone,bangkok,expensive,cantonese,7stars
resto_tokyo_cheap_japanese_7stars,resto_tokyo_cheap_japanese_7stars_address,resto_tokyo_cheap_japanese_7stars_phone,tokyo,cheap,japanese,7stars
resto_bangkok_moderate_cantonese_3stars,resto_bangkok_moderate_cantonese_3stars_address,resto_bangkok_moderate_cantonese_3stars_phone,bangkok,moderate,cantonese,3stars
resto_hanoi_expensive_vietnamese_2stars,resto_hanoi_expensive_vietnamese_2stars_address,resto_hanoi_expensive_vietnamese_2stars_phone,hanoi,expensive,vietnamese,2stars
resto_tokyo_moderate_japanese_4stars,resto_tokyo_moderate_japanese_4stars_address,resto_tokyo_moderate_japanese_4stars_phone,tokyo,moderate,japanese,4stars
resto_tokyo_expensive_japanese_2stars,resto_tokyo_expensive_japanese_2stars_address,resto_tokyo_expensive_japanese_2stars_phone,tokyo,expensive,japanese,2stars
resto_hanoi_cheap_cantonese_4stars,resto_hanoi_cheap_cantonese_4stars_address,resto_hanoi_cheap_cantonese_4stars_phone,hanoi,cheap,cantonese,4stars
resto_madrid_expensive_british_1stars,resto_madrid_expensive_british_1stars_address,resto_madrid_expensive_british_1stars_phone,madrid,expensive,british,1stars
resto_madrid_moderate_italian_1stars,resto_madrid_moderate_italian_1stars_address,resto_madrid_moderate_italian_1stars_phone,madrid,moderate,italian,1stars
resto_bombay_expensive_italian_1stars,resto_bombay_expensive_italian_1stars_address,resto_bombay_expensive_italian_1stars_phone,bombay,expensive,italian,1stars
resto_london_cheap_indian_7stars,resto_london_cheap_indian_7stars_address,resto_london_cheap_indian_7stars_phone,london,cheap,indian,7stars
resto_bangkok_moderate_thai_3stars,resto_bangkok_moderate_thai_3stars_address,resto_bangkok_moderate_thai_3stars_phone,bangkok,moderate,thai,3stars
resto_bangkok_cheap_thai_1stars,resto_bangkok_cheap_thai_1stars_address,resto_bangkok_cheap_thai_1stars_phone,bangkok,cheap,thai,1stars
resto_beijing_expensive_korean_6stars,resto_beijing_expensive_korean_6stars_address,resto_beijing_expensive_korean_6stars_phone,beijing,expensive,korean,6stars
resto_bangkok_moderate_cantonese_7stars,resto_bangkok_moderate_cantonese_7stars_address,resto_bangkok_moderate_cantonese_7stars_phone,bangkok,moderate,cantonese,7stars
resto_madrid_moderate_french_2stars,resto_madrid_moderate_french_2stars_address,resto_madrid_moderate_french_2stars_phone,madrid,moderate,french,2stars
resto_beijing_expensive_vietnamese_3stars,resto_beijing_expensive_vietnamese_3stars_address,resto_beijing_expensive_vietnamese_3stars_phone,beijing,expensive,vietnamese,3stars
resto_paris_cheap_british_2stars,resto_paris_cheap_british_2stars_address,resto_paris_cheap_british_2stars_phone,paris,cheap,british,2stars
resto_london_expensive_indian_5stars,resto_london_expensive_indian_5stars_address,resto_london_expensive_indian_5stars_phone,london,expensive,indian,5stars
resto_paris_moderate_french_2stars,resto_paris_moderate_french_2stars_address,resto_paris_moderate_french_2stars_phone,paris,moderate,french,2stars
resto_bangkok_moderate_korean_6stars,resto_bangkok_moderate_korean_6stars_address,resto_bangkok_moderate_korean_6stars_phone,bangkok,moderate,korean,6stars
resto_rome_moderate_italian_6stars,resto_rome_moderate_italian_6stars_address,resto_rome_moderate_italian_6stars_phone,rome,moderate,italian,6stars
resto_beijing_cheap_japanese_6stars,resto_beijing_cheap_japanese_6stars_address,resto_beijing_cheap_japanese_6stars_phone,beijing,cheap,japanese,6stars
resto_hanoi_moderate_cantonese_5stars,resto_hanoi_moderate_cantonese_5stars_address,resto_hanoi_moderate_cantonese_5stars_phone,hanoi,moderate,cantonese,5stars
resto_seoul_moderate_japanese_5stars,resto_seoul_moderate_japanese_5stars_address,resto_seoul_moderate_japanese_5stars_phone,seoul,moderate,japanese,5stars
resto_tokyo_expensive_japanese_3stars,resto_tokyo_expensive_japanese_3stars_address,resto_tokyo_expensive_japanese_3stars_phone,tokyo,expensive,japanese,3stars
resto_madrid_cheap_indian_3stars,resto_madrid_cheap_indian_3stars_address,resto_madrid_cheap_indian_3stars_phone,madrid,cheap,indian,3stars
resto_paris_cheap_british_4stars,resto_paris_cheap_british_4stars_address,resto_paris_cheap_british_4stars_phone,paris,cheap,british,4stars
resto_beijing_moderate_cantonese_2stars,resto_beijing_moderate_cantonese_2stars_address,resto_beijing_moderate_cantonese_2stars_phone,beijing,moderate,cantonese,2stars
resto_seoul_moderate_thai_2stars,resto_seoul_moderate_thai_2stars_address,resto_seoul_moderate_thai_2stars_phone,seoul,moderate,thai,2stars
resto_beijing_cheap_cantonese_2stars,resto_beijing_cheap_cantonese_2stars_address,resto_beijing_cheap_cantonese_2stars_phone,beijing,cheap,cantonese,2stars
resto_rome_moderate_french_1stars,resto_rome_moderate_french_1stars_address,resto_rome_moderate_french_1stars_phone,rome,moderate,french,1stars
resto_seoul_moderate_cantonese_5stars,resto_seoul_moderate_cantonese_5stars_address,resto_seoul_moderate_cantonese_5stars_phone,seoul,moderate,cantonese,5stars
resto_bombay_expensive_italian_7stars,resto_bombay_expensive_italian_7stars_address,resto_bombay_expensive_italian_7stars_phone,bombay,expensive,italian,7stars
resto_bombay_expensive_british_4stars,resto_bombay_expensive_british_4stars_address,resto_bombay_expensive_british_4stars_phone,bombay,expensive,british,4stars
resto_bangkok_moderate_vietnamese_1stars,resto_bangkok_moderate_vietnamese_1stars_address,resto_bangkok_moderate_vietnamese_1stars_phone,bangkok,moderate,vietnamese,1stars
resto_seoul_expensive_thai_3stars,resto_seoul_expensive_thai_3stars_address,resto_seoul_expensive_thai_3stars_phone,seoul,expensive,thai,3stars
resto_london_cheap_french_5stars,resto_london_cheap_french_5stars_address,resto_london_cheap_french_5stars_phone,london,cheap,french,5stars
resto_paris_cheap_british_8stars,resto_paris_cheap_british_8stars_address,resto_paris_cheap_british_8stars_phone,paris,cheap,british,8stars
resto_london_expensive_indian_3stars,resto_london_expensive_indian_3stars_address,resto_london_expensive_indian_3stars_phone,london,expensive,indian,3stars
resto_rome_moderate_indian_6stars,resto_rome_moderate_indian_6stars_address,resto_rome_moderate_indian_6stars_phone,rome,moderate,indian,6stars
resto_london_moderate_italian_7stars,resto_london_moderate_italian_7stars_address,resto_london_moderate_italian_7stars_phone,london,moderate,italian,7stars
resto_seoul_expensive_japanese_3stars,resto_seoul_expensive_japanese_3stars_address,resto_seoul_expensive_japanese_3stars_phone,seoul,expensive,japanese,3stars
resto_seoul_cheap_cantonese_4stars,resto_seoul_cheap_cantonese_4stars_address,resto_seoul_cheap_cantonese_4stars_phone,seoul,cheap,cantonese,4stars
resto_paris_expensive_indian_5stars,resto_paris_expensive_indian_5stars_address,resto_paris_expensive_indian_5stars_phone,paris,expensive,indian,5stars
resto_tokyo_moderate_cantonese_8stars,resto_tokyo_moderate_cantonese_8stars_address,resto_tokyo_moderate_cantonese_8stars_phone,tokyo,moderate,cantonese,8stars
resto_hanoi_expensive_japanese_3stars,resto_hanoi_expensive_japanese_3stars_address,resto_hanoi_expensive_japanese_3stars_phone,hanoi,expensive,japanese,3stars
resto_london_moderate_french_8stars,resto_london_moderate_french_8stars_address,resto_london_moderate_french_8stars_phone,london,moderate,french,8stars
resto_rome_cheap_british_8stars,resto_rome_cheap_british_8stars_address,resto_rome_cheap_british_8stars_phone,rome,cheap,british,8stars
resto_london_cheap_british_8stars,resto_london_cheap_british_8stars_address,resto_london_cheap_british_8stars_phone,london,cheap,british,8stars
resto_london_expensive_italian_5stars,resto_london_expensive_italian_5stars_address,resto_london_expensive_italian_5stars_phone,london,expensive,italian,5stars
resto_madrid_expensive_french_5stars,resto_madrid_expensive_french_5stars_address,resto_madrid_expensive_french_5stars_phone,madrid,expensive,french,5stars
resto_bombay_moderate_spanish_4stars,resto_bombay_moderate_spanish_4stars_address,resto_bombay_moderate_spanish_4stars_phone,bombay,moderate,spanish,4stars
resto_paris_moderate_spanish_4stars,resto_paris_moderate_spanish_4stars_address,resto_paris_moderate_spanish_4stars_phone,paris,moderate,spanish,4stars
resto_rome_moderate_italian_1stars,resto_rome_moderate_italian_1stars_address,resto_rome_moderate_italian_1stars_phone,rome,moderate,italian,1stars
resto_london_cheap_italian_6stars,resto_london_cheap_italian_6stars_address,resto_london_cheap_italian_6stars_phone,london,cheap,italian,6stars
resto_seoul_expensive_korean_1stars,resto_seoul_expensive_korean_1stars_address,resto_seoul_expensive_korean_1stars_phone,seoul,expensive,korean,1stars
resto_bangkok_cheap_cantonese_2stars,resto_bangkok_cheap_cantonese_2stars_address,resto_bangkok_cheap_cantonese_2stars_phone,bangkok,cheap,cantonese,2stars
resto_london_cheap_italian_1stars,resto_london_cheap_italian_1stars_address,resto_london_cheap_italian_1stars_phone,london,cheap,italian,1stars
resto_hanoi_cheap_cantonese_8stars,resto_hanoi_cheap_cantonese_8stars_address,resto_hanoi_cheap_cantonese_8stars_phone,hanoi,cheap,cantonese,8stars
resto_rome_expensive_italian_5stars,resto_rome_expensive_italian_5stars_address,resto_rome_expensive_italian_5stars_phone,rome,expensive,italian,5stars
resto_bombay_expensive_british_8stars,resto_bombay_expensive_british_8stars_address,resto_bombay_expensive_british_8stars_phone,bombay,expensive,british,8stars
resto_london_expensive_spanish_8stars,resto_london_expensive_spanish_8stars_address,resto_london_expensive_spanish_8stars_phone,london,expensive,spanish,8stars
resto_london_moderate_italian_8stars,resto_london_moderate_italian_8stars_address,resto_london_moderate_italian_8stars_phone,london,moderate,italian,8stars
resto_hanoi_moderate_thai_2stars,resto_hanoi_moderate_thai_2stars_address,resto_hanoi_moderate_thai_2stars_phone,hanoi,moderate,thai,2stars
resto_bangkok_expensive_vietnamese_7stars,resto_bangkok_expensive_vietnamese_7stars_address,resto_bangkok_expensive_vietnamese_7stars_phone,bangkok,expensive,vietnamese,7stars
resto_seoul_moderate_japanese_1stars,resto_seoul_moderate_japanese_1stars_address,resto_seoul_moderate_japanese_1stars_phone,seoul,moderate,japanese,1stars
resto_beijing_cheap_vietnamese_6stars,resto_beijing_cheap_vietnamese_6stars_address,resto_beijing_cheap_vietnamese_6stars_phone,beijing,cheap,vietnamese,6stars
